print_serial,design,print_location,hardware,layout,material,color,feature_category,feature_class,feature_id,feature_category_class,material_color,part_id,print_x_mm,print_y_mm,CAD_mm,measure_mm,DFT_mm,print_dist_from_origin_mm,thermal_cure
KR70065C,plug,4,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_4,-21,48,2,1.949441303,-0.050558697,52.39274759,TRUE
KR70065C,plug,5,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_5,0,48,6.2,6.116418684,-0.083581316,48,TRUE
KR70065C,plug,5,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_5,0,48,8,7.69892014,-0.30107986,48,TRUE
KR70065C,plug,5,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_5,0,48,14,13.87268577,-0.127314227,48,TRUE
KR70065C,plug,5,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_5,0,48,12,11.8162359,-0.183764097,48,TRUE
KR70065C,plug,5,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_5,0,48,2,1.974033495,-0.025966505,48,TRUE
KR70065C,plug,6,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_6,21,48,6.2,6.162170006,-0.037829994,52.39274759,TRUE
KR70065C,plug,6,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_6,21,48,8,7.721827167,-0.278172833,52.39274759,TRUE
KR70065C,plug,6,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_6,21,48,14,13.90360157,-0.096398427,52.39274759,TRUE
KR70065C,plug,6,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_6,21,48,12,11.89356302,-0.106436977,52.39274759,TRUE
KR70065C,plug,6,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_6,21,48,2,1.988788297,-0.011211703,52.39274759,TRUE
KR70065C,plug,13,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_13,-21,24,6.2,6.116394392,-0.083605608,31.89043744,TRUE
KR70065C,plug,13,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_13,-21,24,8,7.725292821,-0.274707179,31.89043744,TRUE
KR70065C,plug,13,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_13,-21,24,14,13.79750493,-0.202495073,31.89043744,TRUE
KR70065C,plug,13,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_13,-21,24,12,11.83994947,-0.160050527,31.89043744,TRUE
KR70065C,plug,13,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_13,-21,24,2,1.997922373,-0.002077627,31.89043744,TRUE
KR70065C,plug,14,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_14,0,24,6.2,6.140986287,-0.059013713,24,TRUE
KR70065C,plug,14,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_14,0,24,8,7.65678171,-0.34321829,24,TRUE
KR70065C,plug,14,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_14,0,24,14,13.83896014,-0.161039857,24,TRUE
KR70065C,plug,14,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_14,0,24,12,11.82702648,-0.172973523,24,TRUE
KR70065C,plug,14,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_14,0,24,2,1.978600108,-0.021399892,24,TRUE
KR70065C,plug,15,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_15,21,24,6.2,6.126918653,-0.073081347,31.89043744,TRUE
KR70065C,plug,15,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_15,21,24,8,7.665572404,-0.334427596,31.89043744,TRUE
KR70065C,plug,15,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_15,21,24,14,13.87549646,-0.124503543,31.89043744,TRUE
KR70065C,plug,15,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_15,21,24,12,11.84402962,-0.15597038,31.89043744,TRUE
KR70065C,plug,15,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_15,21,24,2,1.997219918,-0.002780082,31.89043744,TRUE
KR70065C,plug,22,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_22,-21,0,6.2,6.222392567,0.022392567,21,TRUE
KR70065C,plug,22,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_22,-21,0,8,7.672571983,-0.327428017,21,TRUE
KR70065C,plug,22,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_22,-21,0,14,13.76588667,-0.234113333,21,TRUE
KR70065C,plug,22,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_22,-21,0,12,11.87921454,-0.12078546,21,TRUE
KR70065C,plug,22,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_22,-21,0,2,2.065726143,0.065726143,21,TRUE
KR70065C,plug,23,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_23,0,0,6.2,6.078199166,-0.121800834,0,TRUE
KR70065C,plug,23,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_23,0,0,8,7.676109934,-0.323890066,0,TRUE
KR70065C,plug,23,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_23,0,0,14,13.82701495,-0.172985047,0,TRUE
KR70065C,plug,23,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_23,0,0,12,11.78075567,-0.219244327,0,TRUE
KR70065C,plug,23,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_23,0,0,2,1.983167575,-0.016832425,0,TRUE
KR70065C,plug,24,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_24,21,0,6.2,6.163381305,-0.036618695,21,TRUE
KR70065C,plug,24,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_24,21,0,8,7.6339271,-0.3660729,21,TRUE
KR70065C,plug,24,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_24,21,0,14,13.83825726,-0.16174274,21,TRUE
KR70065C,plug,24,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_24,21,0,12,11.87929334,-0.12070666,21,TRUE
KR70065C,plug,24,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_24,21,0,2,1.997922587,-0.002077413,21,TRUE
KR70065C,plug,31,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_31,-21,-24,6.2,6.2324587,0.0324587,31.89043744,TRUE
KR70065C,plug,31,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_31,-21,-24,8,7.61109175,-0.38890825,31.89043744,TRUE
KR70065C,plug,31,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_31,-21,-24,14,13.79047822,-0.20952178,31.89043744,TRUE
KR70065C,plug,31,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_31,-21,-24,12,11.99291944,-0.00708056,31.89043744,TRUE
KR70065C,plug,31,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_31,-21,-24,2,2.045701202,0.045701202,31.89043744,TRUE
KR70065C,plug,32,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_32,0,-24,6.2,6.061078336,-0.138921664,24,TRUE
KR70065C,plug,32,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_32,0,-24,8,7.63396971,-0.36603029,24,TRUE
KR70065C,plug,32,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_32,0,-24,14,13.89868309,-0.101316907,24,TRUE
KR70065C,plug,32,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_32,0,-24,12,11.82385463,-0.176145367,24,TRUE
KR70065C,plug,32,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_32,0,-24,2,1.983167572,-0.016832428,24,TRUE
KR70065C,plug,33,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_33,21,-24,6.2,6.148012587,-0.051987413,31.89043744,TRUE
KR70065C,plug,33,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_33,21,-24,8,7.625201689,-0.374798311,31.89043744,TRUE
KR70065C,plug,33,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_33,21,-24,14,13.87198332,-0.128016683,31.89043744,TRUE
KR70065C,plug,33,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_33,21,-24,12,11.89070673,-0.109293273,31.89043744,TRUE
KR70065C,plug,33,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_33,21,-24,2,1.958926608,-0.041073392,31.89043744,TRUE
KR70065C,plug,40,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_40,-21,-48,6.2,6.27682526,-0.06844639,52.39274759,TRUE
KR70065C,plug,40,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_40,-21,-48,8,7.579480176,-0.420519824,52.39274759,TRUE
KR70065C,plug,40,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_40,-21,-48,14,13.78204703,-0.217952973,52.39274759,TRUE
KR70065C,plug,40,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_40,-21,-48,12,11.9614652,-0.038534797,52.39274759,TRUE
KR70065C,plug,40,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_40,-21,-48,2,2.06045643,0.06045643,52.39274759,TRUE
KR70065C,plug,41,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_41,0,-48,6.2,6.159159416,-0.040840584,48,TRUE
KR70065C,plug,41,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_41,0,-48,8,7.581258681,-0.418741319,48,TRUE
KR70065C,plug,41,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_41,0,-48,14,13.84247286,-0.157527143,48,TRUE
KR70065C,plug,41,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_41,0,-48,12,11.93766288,-0.06233712,48,TRUE
KR70065C,plug,41,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_41,0,-48,2,2.087507865,0.087507865,48,TRUE
KR70065C,plug,42,1,1,RPU,black,center,dist_length,plug_dist_mm_a,center_dist_length,RPU_black,KR70065C_42,21,-48,6.2,6.176228561,-0.023771439,52.39274759,TRUE
KR70065C,plug,42,1,1,RPU,black,height,height,plug_height_mm,height_height,RPU_black,KR70065C_42,21,-48,8,7.55325031,-0.44674969,52.39274759,TRUE
KR70065C,plug,42,1,1,RPU,black,inner,dia,plug_inner_dia_mm_c,inner_dia,RPU_black,KR70065C_42,21,-48,14,13.78556017,-0.214439833,52.39274759,TRUE
KR70065C,plug,42,1,1,RPU,black,outer,length,plug_length_mm_a,outer_length,RPU_black,KR70065C_42,21,-48,12,11.88227322,-0.11772678,52.39274759,TRUE
KR70065C,plug,42,1,1,RPU,black,outer,rad_thick,plug_delta_rad_mm_a,outer_rad_thick,RPU_black,KR70065C_42,21,-48,2,2.023568463,0.023568463,52.39274759,TRUE
KR70085C,bracket,1,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_1,-84,48,15,14.92386746,-0.076132537,96.74709298,TRUE
KR70085C,bracket,1,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_1,-84,48,8,7.811349813,-0.188650187,96.74709298,TRUE
KR70085C,bracket,1,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_1,-84,48,2.5,2.470439823,-0.029560177,96.74709298,TRUE
KR70085C,bracket,1,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_1,-84,48,15,14.91377591,-0.08622409,96.74709298,TRUE
KR70085C,bracket,1,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_1,-84,48,2,1.95894015,-0.04105985,96.74709298,TRUE
KR70085C,bracket,2,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_2,-63,48,15,14.87669554,-0.123304457,79.20227269,TRUE
KR70085C,bracket,2,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_2,-63,48,8,7.792051257,-0.207948743,79.20227269,TRUE
KR70085C,bracket,2,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_2,-63,48,2.5,2.380503479,-0.119496521,79.20227269,TRUE
KR70085C,bracket,2,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_2,-63,48,15,14.9217894,-0.0782106,79.20227269,TRUE
KR70085C,bracket,2,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_2,-63,48,2,1.930833711,-0.069166289,79.20227269,TRUE
KR70085C,bracket,3,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_3,-42,48,15,14.93284891,-0.067151093,63.78087488,TRUE
KR70085C,bracket,3,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_3,-42,48,8,7.744592051,-0.255407949,63.78087488,TRUE
KR70085C,bracket,3,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_3,-42,48,2.5,2.291269699,-0.208730301,63.78087488,TRUE
KR70085C,bracket,3,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_3,-42,48,15,14.81811401,-0.181885992,63.78087488,TRUE
KR70085C,bracket,3,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_3,-42,48,2,1.937861572,-0.062138428,63.78087488,TRUE
KR70085C,bracket,10,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_10,-84,24,15,14.90836961,-0.091630393,87.36131867,TRUE
KR70085C,bracket,10,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_10,-84,24,8,7.7253374,-0.2746626,87.36131867,TRUE
KR70085C,bracket,10,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_10,-84,24,2.5,2.401582264,-0.098417736,87.36131867,TRUE
KR70085C,bracket,10,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_10,-84,24,15,14.93739683,-0.062603167,87.36131867,TRUE
KR70085C,bracket,10,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_10,-84,24,2,1.929076254,-0.070923746,87.36131867,TRUE
KR70085C,bracket,11,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_11,-63,24,15,14.88352719,-0.116472807,67.41661516,TRUE
KR70085C,bracket,11,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_11,-63,24,8,7.779747622,-0.220252378,67.41661516,TRUE
KR70085C,bracket,11,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_11,-63,24,2.5,2.414932205,-0.085067795,67.41661516,TRUE
KR70085C,bracket,11,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_11,-63,24,15,14.7018076,-0.298192397,67.41661516,TRUE
KR70085C,bracket,11,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_11,-63,24,2,1.930859689,-0.069140311,67.41661516,TRUE
KR70085C,bracket,12,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_12,-42,24,15,14.86429525,-0.13570475,48.37354649,TRUE
KR70085C,bracket,12,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_12,-42,24,8,7.734050388,-0.265949612,48.37354649,TRUE
KR70085C,bracket,12,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_12,-42,24,2.5,2.352398362,-0.147601638,48.37354649,TRUE
KR70085C,bracket,12,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_12,-42,24,15,14.84438902,-0.155610978,48.37354649,TRUE
KR70085C,bracket,12,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_12,-42,24,2,2.030998485,0.030998485,48.37354649,TRUE
KR70085C,bracket,19,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_19,-84,0,15,14.89652214,-0.10347786,84,TRUE
KR70085C,bracket,19,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_19,-84,0,8,7.658557397,-0.341442603,84,TRUE
KR70085C,bracket,19,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_19,-84,0,2.5,2.402987552,-0.097012448,84,TRUE
KR70085C,bracket,19,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_19,-84,0,15,14.80024674,-0.19975326,84,TRUE
KR70085C,bracket,19,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_19,-84,0,2,1.976512682,-0.023487318,84,TRUE
KR70085C,bracket,20,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_20,-63,0,15,14.82978096,-0.170219043,63,TRUE
KR70085C,bracket,20,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_20,-63,0,8,7.713005391,-0.286994609,63,TRUE
KR70085C,bracket,20,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_20,-63,0,2.5,2.190793936,-0.309206064,63,TRUE
KR70085C,bracket,20,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_20,-63,0,15,14.58549575,-0.414504247,63,TRUE
KR70085C,bracket,20,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_20,-63,0,2,1.978297083,-0.021702917,63,TRUE
KR70085C,bracket,21,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_21,-42,0,15,14.87323611,-0.12676389,42,TRUE
KR70085C,bracket,21,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_21,-42,0,8,7.686613988,-0.313386012,42,TRUE
KR70085C,bracket,21,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_21,-42,0,2.5,2.226627896,-0.273372104,42,TRUE
KR70085C,bracket,21,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_21,-42,0,15,14.48522358,-0.514776418,42,TRUE
KR70085C,bracket,21,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_21,-42,0,2,2.064355288,0.064355288,42,TRUE
KR70085C,bracket,28,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_28,-84,-24,15,14.8275291,-0.172470905,87.36131867,TRUE
KR70085C,bracket,28,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_28,-84,-24,8,7.635712262,-0.364287738,87.36131867,TRUE
KR70085C,bracket,28,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_28,-84,-24,2.5,2.875856123,-0.024655634,87.36131867,TRUE
KR70085C,bracket,28,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_28,-84,-24,15,14.32831888,-0.67168112,87.36131867,TRUE
KR70085C,bracket,28,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_28,-84,-24,2,2.260056531,0.260056531,87.36131867,TRUE
KR70085C,bracket,29,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_29,-63,-24,15,14.87303049,-0.126969507,67.41661516,TRUE
KR70085C,bracket,29,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_29,-63,-24,8,7.612851482,-0.387148518,67.41661516,TRUE
KR70085C,bracket,29,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_29,-63,-24,2.5,2.343966794,-0.156033206,67.41661516,TRUE
KR70085C,bracket,29,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_29,-63,-24,15,14.65480545,-0.345194552,67.41661516,TRUE
KR70085C,bracket,29,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_29,-63,-24,2,2.0028643,0.0028643,67.41661516,TRUE
KR70085C,bracket,30,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_30,-42,-24,15,14.91016654,-0.089833457,48.37354649,TRUE
KR70085C,bracket,30,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_30,-42,-24,8,7.600564439,-0.399435561,48.37354649,TRUE
KR70085C,bracket,30,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_30,-42,-24,2.5,2.109289052,-0.390710948,48.37354649,TRUE
KR70085C,bracket,30,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_30,-42,-24,15,14.734373,-0.265627,48.37354649,TRUE
KR70085C,bracket,30,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_30,-42,-24,2,2.052073412,0.052073412,48.37354649,TRUE
KR70085C,bracket,37,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_37,-84,-48,15,14.89767336,-0.102326643,96.74709298,TRUE
KR70085C,bracket,37,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_37,-84,-48,8,7.640992676,-0.359007324,96.74709298,TRUE
KR70085C,bracket,37,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_37,-84,-48,2.5,2.23014109,-0.26985891,96.74709298,TRUE
KR70085C,bracket,37,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_37,-84,-48,15,14.8078733,-0.192126702,96.74709298,TRUE
KR70085C,bracket,37,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_37,-84,-48,2,2.0626144,0.0626144,96.74709298,TRUE
KR70085C,bracket,38,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_38,-63,-48,15,14.85008581,-0.149914193,79.20227269,TRUE
KR70085C,bracket,38,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_38,-63,-48,8,7.53034903,-0.46965097,79.20227269,TRUE
KR70085C,bracket,38,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_38,-63,-48,2.5,2.24981464,-0.25018536,79.20227269,TRUE
KR70085C,bracket,38,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_38,-63,-48,15,14.63291416,-0.36708584,79.20227269,TRUE
KR70085C,bracket,38,1,2,RPU,black,outer,thick,bracket_thick_mm_a,outer_thick,RPU_black,KR70085C_38,-63,-48,2,2.152128433,0.152128433,79.20227269,TRUE
KR70085C,bracket,39,1,2,RPU,black,center,dist_length,bracket_dist_mm_c,center_dist_length,RPU_black,KR70085C_39,-42,-48,15,14.87298332,-0.127016683,63.78087488,TRUE
KR70085C,bracket,39,1,2,RPU,black,height,height,bracket_height_mm,height_height,RPU_black,KR70085C_39,-42,-48,8,7.544592984,-0.455407016,63.78087488,TRUE
KR70085C,bracket,39,1,2,RPU,black,inner,dia,bracket_inner_dia_mm_a,inner_dia,RPU_black,KR70085C_39,-42,-48,2.5,2.411419066,-0.088580934,63.78087488,TRUE
KR70085C,bracket,39,1,2,RPU,black,inner,length,bracket_inner_length_mm_b,inner_length,RPU_black,KR70085C_39,-42,-48,15,14.73362924,-0.266370765,63.78087488,TRUE
